cityName,stateName,cityCode,locationType,aliasCityName,weightage
Sonha (uttar Pradesh),Uttar Pradesh,MMTCC45962,CITY,,5000
Pimpalgaon Kale,Maharashtra,MMTCC45963,CITY,,5000
Limadiya,Gujarat,MMTCC14085,CITY,,5000
Indragarh,Rajasthan,MMTCC7589,CITY,,5000
Suurya Pratapgarh,Uttar Pradesh,MMTCC45964,CITY,,5000
Changotola,Madhya Pradesh,MMTCC45965,CITY,,5000
Singanpur,Chhattisgarh,MMTCC45966,CITY,,5000
Tatarpur,Rajasthan,MMTCC45967,CITY,,5000
Handowal,Punjab,MMTCC45968,CITY,,5000
Andipanthal (tamil Nadu),Tamil Nadu,MMTCC45969,CITY,,5000
Paradsinga,Maharashtra,MMTCC45970,CITY,,5000
Memari,West Bengal,MMTCC45971,CITY,,5000
Morjanda,Rajasthan,MMTCC45972,CITY,,5000
Bagoli,Rajasthan,MMTCC45973,CITY,,5000
Tambaldeg,Maharashtra,MMTCC45974,CITY,,5000
Kuranga (gujarat),Gujarat,MMTCC45975,CITY,,5000
Navaniya,Gujarat,MMTCC45976,CITY,,5000
Ratannagar,Rajasthan,MMTCC11314,CITY,,5000
Nandeshwar,Rajasthan,MMTCC45977,CITY,,5000
Vellalanvilai(Tuticorin),Tamil Nadu,MMTCC45978,CITY,,5000
Bijadandi,Madhya Pradesh,MMTCC45979,CITY,,5000
Itawa (Rj),Rajasthan,MMTCC45980,CITY,,5000
Laungowal,Punjab,MMTCC45981,CITY,,5000
Chhatapur,Bihar,MMTCC45982,CITY,,5000
Manghech,Himachal Pradesh,MMTCC45983,CITY,,5000
Lankapalli,Chhattisgarh,MMTCC45984,CITY,,5000
Chundale,Kerala,MMTCC45985,CITY,,5000
Pookode,Kerala,MMTCC45986,CITY,,5000
Lapania,Gujarat,MMTCC45987,CITY,,5000
Umedpur,Rajasthan,MMTCC11751,CITY,,5000
Yenegur,Maharashtra,MMTCC45988,CITY,,5000
Kumarhatti,Himachal Pradesh,MMTCC45989,CITY,,5000
Jaruwakheda,Madhya Pradesh,MMTCC45990,CITY,,5000
Gangana,Haryana,MMTCC45991,CITY,,5000
Bhunav,Gujarat,MMTCC12634,CITY,,5000
Sukhpar Roha,Gujarat,MMTCC45992,CITY,,5000
Ariappapuram,Tamil Nadu,MMTCC45993,CITY,,5000
Honnahalli (karnataka),Karnataka,MMTCC45994,CITY,,5000
Gandhi Nagar,Maharashtra,MMTCC49976,CITY,,5000
Jagannathapuram,Tamil Nadu,MMTCC45996,CITY,,5000
Sijua,Jharkhand,MMTCC45997,CITY,,5000
Basavapattana,Karnataka,MMTCC45998,CITY,,5000
Jodhpuria,Haryana,MMTCC45999,CITY,,5000
Dedakadi,Gujarat,MMTCC46000,CITY,,5000
Balsamud,Madhya Pradesh,MMTCC46001,CITY,,5000
Maharajpur,Madhya Pradesh,MMTCC46002,CITY,,5000
Malgoan,Maharashtra,MMTCC46003,CITY,,5000
Sagauli,Bihar,MMTCC46004,CITY,,5000
Pachpadra,Rajasthan,MMTCC11063,CITY,,2646
Lohari,Haryana,MMTCC46005,CITY,,5000
Peraiyur (Kamuthi),Tamil Nadu,MMTCC46006,CITY,,5000
Kir Ki Choki,Rajasthan,MMTCC11342,CITY,,5000
Mudal Tita,Maharashtra,MMTCC46007,CITY,,5000
Nana Vadala,Gujarat,MMTCC46008,CITY,,5000
Deengli,Rajasthan,MMTCC46009,CITY,,5000
Sawantsar,Rajasthan,MMTCC46010,CITY,,5000
Padihara,Rajasthan,MMTCC46011,CITY,,5000
Shaitrawa,Rajasthan,MMTCC46012,CITY,,5000
Singhpura,Punjab,MMTCC46013,CITY,,5000
Ayithampudi,Andhra Pradesh,MMTCC46014,CITY,,5000
Ashodar,Gujarat,MMTCC46015,CITY,,5000
Itwa (uttar Pradesh),Uttar Pradesh,MMTCC46016,CITY,,5000
Gv Satram,Andhra Pradesh,MMTCC46017,CITY,,5000
Ghughrala,Gujarat,MMTCC46018,CITY,,5000
Mengaon,Maharashtra,MMTCC46019,CITY,,5000
Kankeri,Odisha,MMTCC46020,CITY,,5000
Madhuvana,Karnataka,MMTCC7724,CITY,,5000
Devaliya Gir (Gujarat),Gujarat,MMTCC46021,CITY,,5000
Bhatwan,Bihar,MMTCC46022,CITY,,5000
Jalwara,Rajasthan,MMTCC46023,CITY,,5000
Torkheda,Maharashtra,MMTCC46024,CITY,,5000
Tarwadi,Maharashtra,MMTCC46025,CITY,,5000
Sarigam,Gujarat,MMTCC46026,CITY,,5000
Gundoj,Rajasthan,MMTCC46027,CITY,,5000
Hathinala,Uttar Pradesh,MMTCC46028,CITY,,5000
Bhavardi,Gujarat,MMTCC46029,CITY,,5000
Telgaon,Maharashtra,MMTCC11561,CITY,,5000
Kandivalasa,Andhra Pradesh,MMTCC46030,CITY,,5000
Hatola,Maharashtra,MMTCC46031,CITY,,5000
Dhima,Gujarat,MMTCC46032,CITY,,5000
Sapda,Gujarat,MMTCC46033,CITY,,5000
Nesvad,Gujarat,MMTCC46034,CITY,,5000
Kanpar,Gujarat,MMTCC46035,CITY,,5000
Akhegadh,Gujarat,MMTCC46036,CITY,,5000
Sangrul,Maharashtra,MMTCC46037,CITY,,5000
Naugaon,Uttarakhand,MMTCC46038,CITY,,5000
Surya Pratapgadh,Gujarat,MMTCC46039,CITY,,5000
Taravda,Gujarat,MMTCC46040,CITY,,5000
Baori,Rajasthan,MMTCC46041,CITY,,5000
Peth Shivani,Maharashtra,MMTCC46042,CITY,,5000
Khariya,Gujarat,MMTCC46043,CITY,,5000
Jiliya,Rajasthan,MMTCC46044,CITY,,5000
Boriyapura,Rajasthan,MMTCC46045,CITY,,5000
Phulwa,Madhya Pradesh,MMTCC46046,CITY,,5000
Chandragadh,Gujarat,MMTCC46047,CITY,,5000
Katradevi,Maharashtra,MMTCC46048,CITY,,2967
Mehluwa,Madhya Pradesh,MMTCC46049,CITY,,5000
Toraniya,Gujarat,MMTCC46050,CITY,,5000
Malmaliya,Bihar,MMTCC46051,CITY,,5000
Pamban (Tamil Nadu),Tamil Nadu,MMTCC46052,CITY,,2967
Halugunda,Karnataka,MMTCC46053,CITY,,5000
Kundam,Madhya Pradesh,MMTCC46054,CITY,,5000
Ghatnandre,Maharashtra,MMTCC46055,CITY,,5000
Jasidih,Jharkhand,MMTCC46056,CITY,,5000
Pipalkhunta,Madhya Pradesh,MMTCC46057,CITY,,5000
Khajuri Pipaliya,Gujarat,MMTCC46058,CITY,,5000
Dhar (gujarat),Gujarat,MMTCC46059,CITY,,5000
Mayakulam,Tamil Nadu,MMTCC46060,CITY,,5000
Kuchwada,Madhya Pradesh,MMTCC46061,CITY,,5000
Ujala Mota,Gujarat,MMTCC46062,CITY,,5000
Dhekna,Madhya Pradesh,MMTCC46063,CITY,,5000
Bamnika,Haryana,MMTCC37063,CITY,,5000
Hupari,Maharashtra,MMTCC46064,CITY,,5000
Pudhupatti,Tamil Nadu,MMTCC46065,CITY,,5000
Bandal ( Sirsi ),Karnataka,MMTCC46066,CITY,,5000
Vijayapathi,Tamil Nadu,MMTCC46067,CITY,,5000
Batva,Gujarat,MMTCC46068,CITY,,5000
Jakhar Patiya(gujarat),Gujarat,MMTCC46069,CITY,,5000
Atraila,Madhya Pradesh,MMTCC46070,CITY,,5000
Uchana,Haryana,MMTCC46071,CITY,,5000
Kakodi,Madhya Pradesh,MMTCC46072,CITY,,5000
Nathej,Gujarat,MMTCC46073,CITY,,5000
Bodki,Gujarat,MMTCC46074,CITY,,5000
Samdari,Rajasthan,MMTCC46075,CITY,,5000
Garaj (aurangabad),Maharashtra,MMTCC46076,CITY,,5000
Dudhrej,Gujarat,MMTCC46077,CITY,,5000
Puthiyatheru (Kerala),Kerala,MMTCC46078,CITY,,5000
Chandpur,Chittagong Division,MMTCC46079,CITY,,5000
Kajgaon,Maharashtra,MMTCC46080,CITY,,5000
Vadani (Gujarat),Gujarat,MMTCC46081,CITY,,5000
Hadalge (Maharashtra),Maharashtra,MMTCC46082,CITY,,5000
Behera,Odisha,MMTCC46083,CITY,,5000
Kuchavada,Gujarat,MMTCC46084,CITY,,5000
Ratanvav,Gujarat,MMTCC46085,CITY,,5000
Malipur,Uttar Pradesh,MMTCC46087,CITY,,5000
Dhundhoraji,Gujarat,MMTCC46088,CITY,,5000
Janana,Rajasthan,MMTCC46089,CITY,,5000
Poolangal,Tamil Nadu,MMTCC46090,CITY,,5000
Jais,Uttar Pradesh,MMTCC46091,CITY,,5000
Jarandi,Maharashtra,MMTCC46092,CITY,,5000
Polineni Palem,Andhra Pradesh,MMTCC46093,CITY,,5000
Deolapar,Maharashtra,MMTCC46094,CITY,,5000
Bhalej,Gujarat,MMTCC12629,CITY,,5000
Baniyagaon,Punjab,MMTCC46095,CITY,,5000
Dewair,Rajasthan,MMTCC46096,CITY,,5000
Armarikala,Chhattisgarh,MMTCC46097,CITY,,5000
Sundhia,Gujarat,MMTCC46098,CITY,,5000
Marlapadu,Andhra Pradesh,MMTCC46099,CITY,,5000
Panoli,Gujarat,MMTCC14175,CITY,,5000
Ujhani,Uttar Pradesh,MMTCC46100,CITY,,5000
Jadodar,Gujarat,MMTCC46101,CITY,,5000
Dagshai,Himachal Pradesh,MMTCC46102,CITY,,5000
Kasarde,Maharashtra,MMTCC46103,CITY,,5000
LATHIDAD,Gujarat,MMTCC12320,CITY,,5000
Thirukkolur,Tamil Nadu,MMTCC46104,CITY,,5000
Jagudan,Gujarat,MMTCC46105,CITY,,5000
Vannicondendal,Tamil Nadu,MMTCC46106,CITY,,5000
Kuseep,Rajasthan,MMTCC46107,CITY,,5000
Galath,Gujarat,MMTCC46108,CITY,,5000
Bijapur (Orissa),Odisha,MMTCC46109,CITY,,5000
Talwada Dam,Punjab,MMTCC46110,CITY,,5000
Lakhuwali,Rajasthan,MMTCC46111,CITY,,5000
Doiphodia,Madhya Pradesh,MMTCC46112,CITY,,5000
Godhawata,Gujarat,MMTCC46113,CITY,,2779
Malkapur Pangra,Maharashtra,MMTCC46114,CITY,,5000
Sarangkheda (nandurbar),Maharashtra,MMTCC46115,CITY,,5000
Sareri,Rajasthan,MMTCC46116,CITY,,5000
Rampur Naikin,Madhya Pradesh,MMTCC46117,CITY,,5000
Soalkuchi,Assam,MMTCC46118,CITY,,5000
Kurawada,Rajasthan,MMTCC46119,CITY,,5000
Baranagar,West Bengal,MMTCC46120,CITY,,5000
Ditla,Gujarat,MMTCC46121,CITY,,5000
Wakhari (solapur),Maharashtra,MMTCC46122,CITY,,5000
Amloh,Punjab,MMTCC46123,CITY,,5000
Samadhiyala Nana,Gujarat,MMTCC46124,CITY,,5000
Srirengapuram (tamil Nadu),Tamil Nadu,MMTCC46125,CITY,,5000
Bodiya (gujarat),Gujarat,MMTCC46126,CITY,,5000
Latipar,Gujarat,MMTCC12605,CITY,,5000
Nalhati,West Bengal,MMTCC46127,CITY,,5000
Banra,Rajasthan,MMTCC46128,CITY,,5000
Dungrana,Rajasthan,MMTCC46129,CITY,,5000
Dawana,Madhya Pradesh,MMTCC46130,CITY,,5000
Kirandul,Chhattisgarh,MMTCC46131,CITY,,5000
Hiradi,Maharashtra,MMTCC46132,CITY,,5000
Sukhpura,Uttar Pradesh,MMTCC46133,CITY,,5000
Bela (Gujarat),Gujarat,MMTCC46134,CITY,,5000
Dholera (Haryana),Haryana,MMTCC46135,CITY,,5000
Ispurli,Maharashtra,MMTCC46136,CITY,,5000
Tangori,Punjab,MMTCC46137,CITY,,5000
Mahagaon Cross,Karnataka,MMTCC46138,CITY,,5000
Chaprada(gujarat),Gujarat,MMTCC46139,CITY,,5000
Jambuda,Gujarat,MMTCC12802,CITY,,5000
Bakaruma,Chhattisgarh,MMTCC46140,CITY,,5000
Ghosla,Madhya Pradesh,MMTCC46141,CITY,,5000
Lunsapur,Gujarat,MMTCC46142,CITY,,5000
Panjuana,Haryana,MMTCC46143,CITY,,5000
Malpara (Gujarat),Gujarat,MMTCC46144,CITY,,5000
Satwas (madhya Pradesh),Madhya Pradesh,MMTCC46145,CITY,,2646
Thalwar,Rajasthan,MMTCC46146,CITY,,5000
Bawada,Maharashtra,MMTCC46147,CITY,,5000
Bhorol,Gujarat,MMTCC46148,CITY,,5000
Ransi Gaon,Rajasthan,MMTCC46149,CITY,,5000
Chikitigarh,Odisha,MMTCC46150,CITY,,5000
Kussar,Haryana,MMTCC46151,CITY,,5000
Muliya,Karnataka,MMTCC46152,CITY,,5000
Jaikheda,Maharashtra,MMTCC46153,CITY,,5000
Madigubba,Andhra Pradesh,MMTCC46154,CITY,,5000
Chaunda,Punjab,MMTCC46155,CITY,,5000
Gauchar (uttarakhand),Uttarakhand,MMTCC46156,CITY,,5000
Hosabettu,Karnataka,MMTCC46157,CITY,,5000
Gajwar,Uttarakhand,MMTCC46158,CITY,,5000
Ampani,Odisha,MMTCC46159,CITY,,5000
Jagana (Gujarat),Gujarat,MMTCC46160,CITY,,5000
Sirathu,Uttar Pradesh,MMTCC46161,CITY,,5000
Dolatpar (gujarat),Gujarat,MMTCC46162,CITY,,5000
Doriganj,Bihar,MMTCC46163,CITY,,5000
Chelakara,Kerala,MMTCC46164,CITY,,5000
Champaran,Chhattisgarh,MMTCC46165,CITY,,5000
Harishankar Maniyari,Bihar,MMTCC46166,CITY,,5000
Jagatpur,Odisha,MMTCC46167,CITY,,5000
Nana Bhandariya,Gujarat,MMTCC46168,CITY,,5000
Sunki,Odisha,MMTCC7629,CITY,,5000
Sikrori Barani,Rajasthan,MMTCC46169,CITY,,5000
Dadva (Randal),Gujarat,MMTCC46170,CITY,,5000
Gadutar,Maharashtra,MMTCC46171,CITY,,5000
Israna,Haryana,MMTCC46172,CITY,,5000
Lodrau,Rajasthan,MMTCC46173,CITY,,5000
Bidri,Karnataka,MMTCC46174,CITY,,2380
Mohabbat Nagar,Rajasthan,MMTCC46175,CITY,,5000
Wadhoda,Maharashtra,MMTCC46176,CITY,,5000
Kargal,Karnataka,MMTCC3928,CITY,,5000
Natunde,Maharashtra,MMTCC46177,CITY,,5000
Chadotar(gujarat),Gujarat,MMTCC46178,CITY,,5000
Dugadda,Uttarakhand,MMTCC46179,CITY,,5000
Devdi,Gujarat,MMTCC46180,CITY,,5000
Jam Devaliya,Gujarat,MMTCC46181,CITY,,5000
Gorakhpur (M.P),Madhya Pradesh,MMTCC46182,CITY,,5000
Shirsangi (Maharashtra),Maharashtra,MMTCC46183,CITY,,5000
Periyapattinam (tamil Nadu),Tamil Nadu,MMTCC46184,CITY,,5000
Rasra,Uttar Pradesh,MMTCC46185,CITY,,1919
Gadhakada (Gujarat),Gujarat,MMTCC46186,CITY,,2006
Prempara,Gujarat,MMTCC46187,CITY,,5000
Balwara,Rajasthan,MMTCC46188,CITY,,5000
Panigapalli,Telangana,MMTCC46189,CITY,,5000
Bandha Bazar,Chhattisgarh,MMTCC46190,CITY,,5000
Punjpur,Rajasthan,MMTCC46191,CITY,,5000
Chitamba,Rajasthan,MMTCC46192,CITY,,5000
Ugamedi,Gujarat,MMTCC46193,CITY,,5000
Narwar,Madhya Pradesh,MMTCC46194,CITY,,5000
Jayal,Rajasthan,MMTCC5851,CITY,,5000
Kesarpura,Rajasthan,MMTCC46195,CITY,,5000
Kanhiwada,Madhya Pradesh,MMTCC46196,CITY,,5000
Bhunga,Punjab,MMTCC46197,CITY,,5000
Vattalkundu,Tamil Nadu,MMTCC46198,CITY,,5000
Hathsani (Gujarat),Gujarat,MMTCC46199,CITY,,5000
Marhi,Himachal Pradesh,MMTCC46200,CITY,,5000
Khadkala (gujarat),Gujarat,MMTCC46201,CITY,,5000
Limbala,Maharashtra,MMTCC46202,CITY,,5000
Harnawa (rajasthan),Rajasthan,MMTCC46203,CITY,,5000
Tadas,Karnataka,MMTCC12256,CITY,,5000
Hamirgarh,Rajasthan,MMTCC46204,CITY,,5000
Bhachalva,Gujarat,MMTCC46205,CITY,,5000
Nizampur (Maharashtra),Maharashtra,MMTCC46206,CITY,,5000
Antroli,Gujarat,MMTCC46207,CITY,,5000
Duldula(chhattisgarh),Chhattisgarh,MMTCC46208,CITY,,5000
Bhoura,Madhya Pradesh,MMTCC46209,CITY,,5000
Hajani Pipaliya,Gujarat,MMTCC46210,CITY,,5000
Sherpur (bihar),Dhaka Division,MMTCC48616,CITY,,5000
Mohammadabad,Uttar Pradesh,MMTCC46212,CITY,,2779
Bansdih,Uttar Pradesh,MMTCC46213,CITY,,5000
Kamboi,Gujarat,MMTCC12932,CITY,,5000
Kattunaickenpatti (Tamilnadu),Tamil Nadu,MMTCC46214,CITY,,5000
Deri Pipariya,Gujarat,MMTCC46215,CITY,,5000
Phephna,Uttar Pradesh,MMTCC46216,CITY,,5000
Nangal Chaudhary,Haryana,MMTCC46217,CITY,,5000
Sargaon,Chhattisgarh,MMTCC46218,CITY,,5000
Velicheru,Andhra Pradesh,MMTCC46219,CITY,,5000
Gachhipura,Rajasthan,MMTCC46220,CITY,,5000
Degavada,Gujarat,MMTCC46221,CITY,,5000
Gomta,Gujarat,MMTCC46222,CITY,,5000
Mota Bhamodra (gujarat),Gujarat,MMTCC46223,CITY,,5000
Chhota Kirara,Rajasthan,MMTCC46224,CITY,,5000
Badgi (Galiakot),Rajasthan,MMTCC46225,CITY,,5000
Maldabhadi,Maharashtra,MMTCC46226,CITY,,5000
Somesar,Rajasthan,MMTCC14361,CITY,,5000
Chipawand,Chhattisgarh,MMTCC46227,CITY,,5000
Zarap,Maharashtra,MMTCC46229,CITY,,5000
Somrad,Rajasthan,MMTCC46230,CITY,,5000
Alawalpur,Punjab,MMTCC46231,CITY,,5000
Samode,Rajasthan,MMTCC46232,CITY,,5000
Shirud,Maharashtra,MMTCC46233,CITY,,5000
Dhank,Gujarat,MMTCC46234,CITY,,5000
Kheri Sampla,Haryana,MMTCC46235,CITY,,5000
Sohagpur,Madhya Pradesh,MMTCC11784,CITY,,2149
Kumbhasan(gujarat),Gujarat,MMTCC46236,CITY,,5000
Chawand,Rajasthan,MMTCC46237,CITY,,5000
Bamkheda,Maharashtra,MMTCC46238,CITY,,5000
Villukuri,Tamil Nadu,MMTCC46239,CITY,,5000
Dhardi,Gujarat,MMTCC46240,CITY,,5000
Chauri Chaura,Uttar Pradesh,MMTCC46241,CITY,,5000
Rohisala,Gujarat,MMTCC46242,CITY,,5000
Vedcha,Gujarat,MMTCC46243,CITY,,5000
Bhimda,Rajasthan,MMTCC46244,CITY,,5000
Abhrampara,Gujarat,MMTCC46245,CITY,,5000
Adkur (Maharashtra),Maharashtra,MMTCC46246,CITY,,5000
Mavur,Tamil Nadu,MMTCC46247,CITY,,5000
Dumiyani,Gujarat,MMTCC46248,CITY,,5000
Saneta,Punjab,MMTCC46249,CITY,,5000
Jagatsinghapur,Odisha,MMTCC46250,CITY,,5000
Gandhi Bari,Rajasthan,MMTCC46251,CITY,,5000
Jithudi,Gujarat,MMTCC46252,CITY,,5000
Mulaj,Maharashtra,MMTCC46253,CITY,,5000
Satnaur,Punjab,MMTCC46254,CITY,,5000
Mainikhapa,Madhya Pradesh,MMTCC46255,CITY,,5000
Lalru,Punjab,MMTCC46256,CITY,,5000
Navavaghaniya,Gujarat,MMTCC46257,CITY,,5000
Vejalpur (Halol),Gujarat,MMTCC46258,CITY,,5000
Varadhalli,Karnataka,MMTCC46259,CITY,,5000
Mavlange,Maharashtra,MMTCC46260,CITY,,5000
Kaminpura,Rajasthan,MMTCC46261,CITY,,5000
Dugda,Jharkhand,MMTCC46262,CITY,,5000
Umri,Maharashtra,MMTCC46263,CITY,,5000
Kot Isa Khan,Punjab,MMTCC46264,CITY,,5000
Nellorepalem,Andhra Pradesh,MMTCC46265,CITY,,5000
G. Udayagiri (Odisha),Odisha,MMTCC46266,CITY,,5000
Narasingapadu,Andhra Pradesh,MMTCC46267,CITY,,5000
Ghanpur,Telangana,MMTCC46268,CITY,,5000
Ludrada,Rajasthan,MMTCC46269,CITY,,5000
Polarpur,Gujarat,MMTCC46270,CITY,,5000
Pindrai,Madhya Pradesh,MMTCC46271,CITY,,5000
Jumri Tilaiya,Jharkhand,MMTCC46272,CITY,,5000
Jawala Bazar,Maharashtra,MMTCC46273,CITY,,2292
Nasharpur,Gujarat,MMTCC46274,CITY,,5000
Maragodu,Karnataka,MMTCC46275,CITY,,5000
Anjakpani,Assam,MMTCC46276,CITY,,5000
Thaliya,Gujarat,MMTCC46277,CITY,,2967
Richhed,Rajasthan,MMTCC46278,CITY,,5000
Pawai (Mp),Madhya Pradesh,MMTCC46279,CITY,,2967
Narangadh,Gujarat,MMTCC46280,CITY,,5000
Ponnaluru,Andhra Pradesh,MMTCC46281,CITY,,5000
Madhopur,Punjab,MMTCC46282,CITY,,5000
Sasundra,Madhya Pradesh,MMTCC46283,CITY,,5000
Sunam,Punjab,MMTCC46284,CITY,,5000
Shyamgarh,Rajasthan,MMTCC46285,CITY,,5000
Umapur,Maharashtra,MMTCC46286,CITY,,5000
Lanva,Gujarat,MMTCC12851,CITY,,5000
Jirapur,Madhya Pradesh,MMTCC46287,CITY,,5000
Kotdi,Rajasthan,MMTCC46288,CITY,,5000
Sahapura,Rajasthan,MMTCC46289,CITY,,5000
Pennadam (tamil Nadu),Tamil Nadu,MMTCC46290,CITY,,5000
Patherwa,Uttar Pradesh,MMTCC46291,CITY,,5000
Ismailbad,Haryana,MMTCC46292,CITY,,5000
Aynakhal (assam),Assam,MMTCC46293,CITY,,5000
Dadva,Gujarat,MMTCC46294,CITY,,5000
Fartabad,West Bengal,MMTCC46295,CITY,,5000
Unhel,Madhya Pradesh,MMTCC46296,CITY,,5000
Punadi,Maharashtra,MMTCC46297,CITY,,5000
Panchgram,Assam,MMTCC46298,CITY,,5000
Kaimganj,Uttar Pradesh,MMTCC46299,CITY,,5000
Lanjoda,Chhattisgarh,MMTCC11120,CITY,,5000
Nimbhi,Maharashtra,MMTCC46300,CITY,,5000
Laloi,Madhya Pradesh,MMTCC46301,CITY,,5000
Afzalgarh,Uttar Pradesh,MMTCC9373,CITY,,5000
Khandap,Rajasthan,MMTCC46302,CITY,,5000
Deshotar,Gujarat,MMTCC46303,CITY,,5000
Kiratpur Sahib,Punjab,MMTCC46304,CITY,,5000
Sarai Naga,Punjab,MMTCC46305,CITY,,5000
Bamangawan,Jharkhand,MMTCC46306,CITY,,5000
Pachkhora,Uttar Pradesh,MMTCC46307,CITY,,5000
Salemabad,Rajasthan,MMTCC46308,CITY,,5000
Thambikottai,Tamil Nadu,MMTCC46309,CITY,,5000
Sundariyana,Gujarat,MMTCC46310,CITY,,5000
Amgaon,Maharashtra,MMTCC46311,CITY,,5000
Nakadongri,Maharashtra,MMTCC46312,CITY,,5000
Lonwadi,Maharashtra,MMTCC46313,CITY,,5000
Nandur Shingote,Maharashtra,MMTCC46314,CITY,,5000
Walsang,Maharashtra,MMTCC46315,CITY,,5000
Khabha,Rajasthan,MMTCC46316,CITY,,5000
Bilhaur,Uttar Pradesh,MMTCC46317,CITY,,5000
Chail,Himachal Pradesh,MMTCC46318,CITY,,5000
Magron,Madhya Pradesh,MMTCC46319,CITY,,5000
Rondapali,Odisha,MMTCC46320,CITY,,5000
Vutchili,Andhra Pradesh,MMTCC46321,CITY,,5000
Almel,Karnataka,MMTCC13204,CITY,,5000
Sarai Ahmad,Uttar Pradesh,MMTCC46322,CITY,,5000
Tintoi,Gujarat,MMTCC46323,CITY,,5000
Karikkottakary,Kerala,MMTCC46324,CITY,,5000
Daboh (Mp),Madhya Pradesh,MMTCC46325,CITY,,5000
Kariyani Brw,Gujarat,MMTCC46326,CITY,,5000
Vadinar,Gujarat,MMTCC46327,CITY,,5000
Alluru,Andhra Pradesh,MMTCC46328,CITY,,5000
Kotgarh,Himachal Pradesh,MMTCC46329,CITY,,5000
Pajeer,Karnataka,MMTCC46330,CITY,,5000
Mavjinjava,Gujarat,MMTCC46331,CITY,,5000
Belhari,Uttar Pradesh,MMTCC46332,CITY,,5000
Abhana,Madhya Pradesh,MMTCC46333,CITY,,5000
Aithor,Gujarat,MMTCC37029,CITY,,5000
Gangana Palem,Andhra Pradesh,MMTCC46334,CITY,,5000
Pallikere,Kerala,MMTCC46335,CITY,,5000
Patana Bhal(gujarat),Gujarat,MMTCC46336,CITY,,5000
Kanavadala,Gujarat,MMTCC12933,CITY,,5000
Bhaleri,Rajasthan,MMTCC46337,CITY,,5000
Narmana,Punjab,MMTCC46338,CITY,,5000
Dirba,Punjab,MMTCC46339,CITY,,5000
Kadganchi,Karnataka,MMTCC46340,CITY,,5000
Machhali Shahar,Uttar Pradesh,MMTCC46341,CITY,,5000
Vegadi,Gujarat,MMTCC37147,CITY,,5000
Mangrul,Maharashtra,MMTCC46342,CITY,,5000
Karhiya,Madhya Pradesh,MMTCC46343,CITY,,5000
Hangal (karnataka),Karnataka,MMTCC46344,CITY,,2646
Nani Khodiyar,Gujarat,MMTCC46345,CITY,,5000
Muradganj,Uttar Pradesh,MMTCC46346,CITY,,5000
Thikriya,Madhya Pradesh,MMTCC46347,CITY,,5000
Podimattom,Kerala,MMTCC46348,CITY,,5000
Khambha Gir,Gujarat,MMTCC46349,CITY,,5000
Mirthal,Himachal Pradesh,MMTCC46350,CITY,,5000
Iqbalgadh,Gujarat,MMTCC12783,CITY,,5000
Raniyala,Gujarat,MMTCC46351,CITY,,5000
Nana Barman,Gujarat,MMTCC46352,CITY,,5000
Baihatu,Jharkhand,MMTCC46353,CITY,,5000
Mohanganj,Dhaka Division,MMTCC46354,CITY,,5000
Hankon,Karnataka,MMTCC46355,CITY,,5000
Borpukhuri,Assam,MMTCC46356,CITY,,5000
Balussheri,Kerala,MMTCC46357,CITY,,5000
Danoda,Haryana,MMTCC46358,CITY,,5000
Ghanghli,Gujarat,MMTCC46359,CITY,,5000
Bhoma,Punjab,MMTCC46360,CITY,,5000
Balahu,Bihar,MMTCC46361,CITY,,5000
Rayapatnam,Telangana,MMTCC46362,CITY,,5000
Derdi,Gujarat,MMTCC46363,CITY,,5000
Trakuda,Gujarat,MMTCC10443,CITY,,2967
Krishnarayapuram,Tamil Nadu,MMTCC46364,CITY,,5000
Balgavade (maharashtra),Maharashtra,MMTCC49757,CITY,,5000
Walpur,Madhya Pradesh,MMTCC46365,CITY,,5000
Supasi,Gujarat,MMTCC13047,CITY,,5000
Borigumma,Odisha,MMTCC46366,CITY,,2967
Banthadi,Rajasthan,MMTCC46367,CITY,,5000
Jhab,Rajasthan,MMTCC46368,CITY,,5000
Idinthakarai,Tamil Nadu,MMTCC46369,CITY,,5000
Biblsar,Rajasthan,MMTCC46371,CITY,,5000
Navagam Gaikwadi,Gujarat,MMTCC46372,CITY,,5000
Bushal,Himachal Pradesh,MMTCC46373,CITY,,5000
Aladangady,Karnataka,MMTCC46374,CITY,,5000
Pareu,Rajasthan,MMTCC46375,CITY,,5000
Bharuwa Sumerpur,Uttar Pradesh,MMTCC46376,CITY,,5000
Vanda (Gujarat),Gujarat,MMTCC46377,CITY,,5000
Kareli,Madhya Pradesh,MMTCC46378,CITY,,2967
Honnalli,Karnataka,MMTCC46379,CITY,,5000
Bantva Devli,Gujarat,MMTCC46380,CITY,,5000
Kundalpur,Madhya Pradesh,MMTCC46381,CITY,,5000
Mandavad(gujarat),Gujarat,MMTCC46382,CITY,,5000
Babariyadhar,Gujarat,MMTCC46383,CITY,,5000
Mandi (Haryana),Haryana,MMTCC46384,CITY,,5000
Haripura,Gujarat,MMTCC46385,CITY,,5000
Dhabi Kalan,Haryana,MMTCC46386,CITY,,5000
Gola Gokarannath,Uttar Pradesh,MMTCC46387,CITY,,5000
Idaichivilai,Tamil Nadu,MMTCC46389,CITY,,5000
Ghatal,West Bengal,MMTCC46390,CITY,,5000
Dhamelpara,Gujarat,MMTCC46391,CITY,,5000
